ID_COMM;PARTITA_IVA_O_CF;BENEFICIARIO;COD_DIREZIONE;DIREZIONE_SERVIZIO_RESP_PROC;IMPORTO;DOCUMENTO;TIPO_ATTO_IMPEGNO;NUMERO_ATTO_IMPEGNO;ANNO_COMMISSIONE;ANNO_PAGAMENTO;DIFFERENZA_PAGAMENTO_COMMISSIONE
194;03382330482;ARCA COOP.SOCIALE CASA SASSUOLO;30;S.FAMIGLIA E ACCOGL.;13264;FATTURA;DD;007210;2012;2012;0
195;03382330482;ARCA COOP.SOCIALE CASA SASSUOLO;30;S.FAMIGLIA E ACCOGL.;13461;FATTURA;DD;007210;2012;2012;0
196;03382330482;ARCA COOP.SOCIALE CASA SASSUOLO;30;S.FAMIGLIA E ACCOGL.;13133;FATTURA;DD;002800;2012;2012;0
197;03382330482;ARCA COOP.SOCIALE CASA SASSUOLO;30;S.FAMIGLIA E ACCOGL.;12958;FATTURA;DD;001659;2012;2012;0
198;03382330482;ARCA COOP.SOCIALE IL MANDORLO;30;S.FAMIGLIA E ACCOGL.;2657;FATTURA;DD;006505;2012;2012;0
199;03382330482;ARCA COOP.SOCIALE IL MANDORLO;30;S.FAMIGLIA E ACCOGL.;2571;FATTURA;DD;011159;2011;2012;1
200;03382330482;ARCA COOP.SOCIALE IL MANDORLO;30;S.FAMIGLIA E ACCOGL.;2657;FATTURA;DD;004060;2012;2012;0
201;03382330482;ARCA COOP.SOCIALE IL MANDORLO;30;S.FAMIGLIA E ACCOGL.;2571;FATTURA;DD;007210;2012;2012;0
202;03382330482;ARCA COOP.SOCIALE IL MANDORLO;30;S.FAMIGLIA E ACCOGL.;2657;FATTURA;DD;007210;2012;2012;0
203;03382330482;ARCA COOP.SOCIALE IL MANDORLO;30;S.FAMIGLIA E ACCOGL.;2694;FATTURA;DD;002800;2012;2012;0
204;03382330482;ARCA COOP.SOCIALE IL MANDORLO;30;S.FAMIGLIA E ACCOGL.;2615;FATTURA;DD;001659;2012;2012;0
205;00300990975;ARCHIVI ROBOTICA;74;UFF.SEG.GEN.AFF.ISTITUZ.;3630;FATTURA;DD;010372;2011;2012;1
206;00300990975;ARCHIVI ROBOTICA;74;UFF.SEG.GEN.AFF.ISTITUZ.;1280;FATTURA;DD;005486;2012;2012;0
207;00300990975;ARCHIVI ROBOTICA;74;UFF.SEG.GEN.AFF.ISTITUZ.;3630;FATTURA;DD;010372;2011;2012;1
208;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;30;S.FAMIGLIA E ACCOGL.;-900;NOTA DI CREDITO;DD;001478;2012;2012;0
209;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;30;S.FAMIGLIA E ACCOGL.;2875;FATTURA;DD;001478;2012;2012;0
210;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;30;S.FAMIGLIA E ACCOGL.;1975;FATTURA;DD;006501;2012;2012;0
211;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;30;S.FAMIGLIA E ACCOGL.;1975;FATTURA;DD;005140;2012;2012;0
212;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;22;GEST.CANALI COMUNICAZ;960;FATTURA;DD;004982;2012;2012;0
213;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;30;S.FAMIGLIA E ACCOGL.;1975;FATTURA;DD;004129;2012;2012;0
214;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;16;DIREZ.CONSIGLIO COMUNALE;4646;FATTURA;DD;000177;2010;2012;2
215;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;16;DIREZ.CONSIGLIO COMUNALE;302;FATTURA;DD;000177;2010;2012;2
216;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;30;S.FAMIGLIA E ACCOGL.;3950;FATTURA;DD;007430;2012;2012;0
217;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;30;S.FAMIGLIA E ACCOGL.;1975;FATTURA;DD;003014;2012;2012;0
218;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;28;S.ATT.EDUC.E FORMAT.;2272;FATTURA;DD;010002;2011;2012;1
219;03923680486;ARCI COMITATO TERRITORIALEDI FIRENZE;28;S.ATT.EDUC.E FORMAT.;500;FATTURA;DD;010002;2011;2012;1
220;04376920486;ARCI NUOVA ASSOC. COMITATO REG.LEPROGETTO PNA;30;S.FAMIGLIA E ACCOGL.;8342;FATTURA;DD;001911;2012;2012;0
221;04376920486;ARCI NUOVA ASSOC. COMITATO REG.LEPROGETTO PNA;30;S.FAMIGLIA E ACCOGL.;8538;FATTURA;DD;011241;2011;2012;1
222;04376920486;ARCI NUOVA ASSOC. COMITATO REG.LEPROGETTO PNA;10;DIR.SERV.SOCIALI;7607;FATTURA;DD;011241;2011;2012;1
223;04376920486;ARCI NUOVA ASSOC. COMITATO REG.LEPROGETTO PNA;30;S.FAMIGLIA E ACCOGL.;8073;FATTURA;DD;003080;2012;2012;0
224;04376920486;ARCI NUOVA ASSOC. COMITATO REG.LEPROGETTO PNA;30;S.FAMIGLIA E ACCOGL.;8655;FATTURA;DD;010410;2012;2012;0
225;04376920486;ARCI NUOVA ASSOC. COMITATO REG.LEPROGETTO PNA;30;S.FAMIGLIA E ACCOGL.;8342;FATTURA;DD;004257;2012;2012;0
226;04376920486;ARCI NUOVA ASSOC. COMITATO REG.LEPROGETTO PNA;30;S.FAMIGLIA E ACCOGL.;22281;FATTURA;DD;006626;2012;2012;0
227;04376920486;ARCI NUOVA ASSOC. COMITATO REG.LEPROGETTO PNA;30;S.FAMIGLIA E ACCOGL.;22281;FATTURA;DD;006626;2012;2012;0
228;04376920486;ARCI NUOVA ASSOC. COMITATO REG.LEPROGETTO PNA;30;S.FAMIGLIA E ACCOGL.;8073;FATTURA;DD;005368;2012;2012;0
229;00278870464;ARCICONFRATERNITA MISER.VIAREGGIO;30;S.FAMIGLIA E ACCOGL.;2387;FATTURA;DD;004060;2012;2012;0
230;00278870464;ARCICONFRATERNITA MISER.VIAREGGIO;30;S.FAMIGLIA E ACCOGL.;3112;FATTURA;DD;002800;2012;2012;0
231;00278870464;ARCICONFRATERNITA MISER.VIAREGGIO;30;S.FAMIGLIA E ACCOGL.;2939;FATTURA;DD;001659;2012;2012;0
232;00278870464;ARCICONFRATERNITA MISER.VIAREGGIO;30;S.FAMIGLIA E ACCOGL.;2420;FATTURA;DD;001659;2012;2012;0
233;00278870464;ARCICONFRATERNITA MISER.VIAREGGIO;30;S.FAMIGLIA E ACCOGL.;2387;FATTURA;DD;001659;2012;2012;0
234;00278870464;ARCICONFRATERNITA MISER.VIAREGGIO;30;S.FAMIGLIA E ACCOGL.;2310;FATTURA;DD;002800;2012;2012;0
235;00803490481;ARCICONFRAT.MISERICORDIA DI FIRENZE;76;UFFICIO DI GABINETTO;100;FATTURA;DD;004333;2012;2012;0
236;03713450488;ARECO SAS;43;SERV.BIBL.ARCH.EVENT;1200;FATTURA;DD;005578;2012;2012;0
237;01289900381;ARGEMA S.R.L.;44;SERV.CENTR.ACQUISTI;810;FATTURA;DD;003743;2012;2012;0
238;01289900381;ARGEMA S.R.L.;44;SERV.CENTR.ACQUISTI;5687;FATTURA;DD;004072;2012;2012;0
239;01608930481;ARGO  SOC.COOP A R.L;44;SERV.CENTR.ACQUISTI;16673;FATTURA;DD;008402;2011;2012;1
240;01608930481;ARGO  SOC.COOP A R.L;44;SERV.CENTR.ACQUISTI;139;FATTURA;DD;008402;2011;2012;1
241;01608930481;ARGO  SOC.COOP A R.L;44;SERV.CENTR.ACQUISTI;209;FATTURA;DD;008402;2011;2012;1
242;01608930481;ARGO  SOC.COOP A R.L;44;SERV.CENTR.ACQUISTI;16250;FATTURA;DD;008402;2011;2012;1
243;01608930481;ARGO  SOC.COOP A R.L;44;SERV.CENTR.ACQUISTI;14532;FATTURA;DD;008402;2011;2012;1
244;01608930481;ARGO  SOC.COOP A R.L;44;SERV.CENTR.ACQUISTI;145;FATTURA;DD;008402;2011;2012;1
245;01608930481;ARGO  SOC.COOP A R.L;44;SERV.CENTR.ACQUISTI;294;FATTURA;DD;008402;2011;2012;1
246;01608930481;ARGO  SOC.COOP A R.L;44;SERV.CENTR.ACQUISTI;145;FATTURA;DD;008402;2011;2012;1
247;05230880485;ARIES SRL;29;S.BELLE ARTI E FAB.PAL.V.;1500;FATTURA;DD;002031;2011;2012;1
248;01781670508;ARMANI FEDERICO & C SNC;40;SERV SUPPORTO SCUOLA;41;FATTURA;DD;008012;2012;2012;0
249;04597280488;ARMERIA DEL PINO S.R.L.EX ARMERIA SQUILLANTINI S.N.C.;76;UFFICIO DI GABINETTO;550;FATTURA;DD;002172;2012;2012;0
250;01085760526;ARMONIA DI COPPI SONIA;28;S.ATT.EDUC.E FORMAT.;600;FATTURA;DD;010002;2011;2012;1
251;01085760526;ARMONIA DI COPPI SONIA;28;S.ATT.EDUC.E FORMAT.;7000;FATTURA;DD;010002;2011;2012;1
252;01085760526;ARMONIA DI SONIA COPPI;28;S.ATT.EDUC.E FORMAT.;4584;FATTURA;DD;010656;2011;2012;1
253;01085760526;ARMONIA DI SONIA COPPI;28;S.ATT.EDUC.E FORMAT.;5730;FATTURA;DD;010656;2011;2012;1
254;01085760526;ARMONIA DI SONIA COPPI;28;S.ATT.EDUC.E FORMAT.;3600;FATTURA;DD;010656;2011;2012;1
255;01085760526;ARMONIA DI SONIA COPPI;28;S.ATT.EDUC.E FORMAT.;4500;FATTURA;DD;010656;2011;2012;1
256;06064790485;ARNO MANETTI ASCENSORI SRL;48;SERV.GEST. E MANUT. (EX);23063;FATTURA;DD;011879;2011;2012;1
257;06256910487;ARTEMISIA CENTRO DONNE CONTRO LAVIOLENZA;30;S.FAMIGLIA E ACCOGL.;2980;FATTURA;DD;006650;2012;2012;0
258;06256910487;ARTEMISIA CENTRO DONNE CONTRO LAVIOLENZA;30;S.FAMIGLIA E ACCOGL.;2798;FATTURA;DD;004258;2012;2012;0
259;06256910487;ARTEMISIA CENTRO DONNE CONTRO LAVIOLENZA;30;S.FAMIGLIA E ACCOGL.;2980;FATTURA;DD;005441;2012;2012;0
260;04842740484;ARTEX S.CONS.R.L.CENTRO PER L'ARTIGIANATO;55;SERV.PROMOZ.ECON.TURISTIC;6799;FATTURA;DD;007662;2012;2012;0
261;04584530481;ARTIMSOCIETA' CONSORTILE COOPERATIVA;48;SERV.GEST. E MANUT. (EX);7627;FATTURA;DD;001705;2012;2012;0
262;04584530481;ARTIMSOCIETA' CONSORTILE COOPERATIVA;48;SERV.GEST. E MANUT. (EX);9388;FATTURA;DD;003278;2011;2012;1
263;04584530481;ARTIMSOCIETA' CONSORTILE COOPERATIVA;48;SERV.GEST. E MANUT. (EX);73;FATTURA;DD;004320;2012;2012;0
264;06125980489;A.S. DILADDARNOC/O ADAMO GIUSEPPE;68;SERVIZIO SPORT;2211;FATTURA;DD;002980;2012;2012;0
265;02247460484;AS VOL CENTRO INT. STUD.  G.LA PIRA;28;S.ATT.EDUC.E FORMAT.;500;FATTURA;DD;010002;2011;2012;1
266;02247460484;AS VOL CENTRO INT. STUD.  G.LA PIRA;28;S.ATT.EDUC.E FORMAT.;1500;FATTURA;DD;010002;2011;2012;1
267;01719281006;ASCA S.P.A.AG. STAMPA QUOTIDIANA NAZIONALE;71;UFF.AFFARI GEN.E CERIM.;1516;FATTURA;DD;006359;2011;2012;1
268;03341670481;A.S.D. ASSI GIGLIO ROSSO;68;SERVIZIO SPORT;500;FATTURA;DD;005080;2012;2012;0
269;03341670481;A.S.D. ASSI GIGLIO ROSSO;68;SERVIZIO SPORT;1186;FATTURA;DD;004002;2012;2012;0
270;03341670481;A.S.D. ASSI GIGLIO ROSSO;68;SERVIZIO SPORT;1050;FATTURA;DD;001594;2012;2012;0
271;05647780484;A.S.D. CENTRO GINNASTICA FIRENZE;68;SERVIZIO SPORT;1327;FATTURA;DD;002570;2012;2012;0
272;05647780484;A.S.D. CENTRO GINNASTICA FIRENZE;68;SERVIZIO SPORT;915;FATTURA;DD;000012;2012;2012;0
273;05647780484;A.S.D. CENTRO GINNASTICA FIRENZE;68;SERVIZIO SPORT;732;FATTURA;DD;002570;2012;2012;0
274;05647780484;A.S.D. CENTRO GINNASTICA FIRENZE;68;SERVIZIO SPORT;915;FATTURA;DD;000012;2012;2012;0
275;05647780484;A.S.D. CENTRO GINNASTICA FIRENZE;68;SERVIZIO SPORT;640;FATTURA;DD;000012;2012;2012;0
276;05945390481;A.S.D. CIRCO TASCABILEC/O VANNI CAMPO;68;SERVIZIO SPORT;726;FATTURA;DD;005083;2012;2012;0
277;06129670482;A.S.D. MOVE;68;SERVIZIO SPORT;682;FATTURA;DD;003024;2012;2012;0
278;03934720487;A.S.D. SCANDICCI BASKETC/O MIGLIORI PATRIZIA;68;SERVIZIO SPORT;300;FATTURA;DD;001051;2012;2012;0
279;05090100487;ASILO NIDO LE MAGHE MAGO;65;SERVIZI ALL'INFANZIA;1620;FATTURA;DD;002689;2012;2012;0
280;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;49;FATTURA;DD;003026;2012;2012;0
281;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;43;FATTURA;DD;003026;2012;2012;0
282;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;106;FATTURA;DD;003026;2012;2012;0
283;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;53;FATTURA;DD;003026;2012;2012;0
284;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;291;FATTURA;DD;003026;2012;2012;0
285;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;782;FATTURA;DD;003026;2012;2012;0
286;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;1040;FATTURA;DD;003026;2012;2012;0
287;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;690;FATTURA;DD;003026;2012;2012;0
288;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;133;FATTURA;DD;003026;2012;2012;0
289;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;2825;FATTURA;DD;003026;2012;2012;0
290;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;104;FATTURA;DD;003026;2012;2012;0
291;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;34;FATTURA;DD;003026;2012;2012;0
292;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;274;FATTURA;DD;003026;2012;2012;0
293;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;2504;FATTURA;DD;003026;2012;2012;0
294;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;51;FATTURA;DD;003026;2012;2012;0
295;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;245;FATTURA;DD;003026;2012;2012;0
296;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;393;FATTURA;DD;003026;2012;2012;0
297;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;719;FATTURA;DD;003026;2012;2012;0
298;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;163;FATTURA;CC;000024;2012;2012;0
299;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;11370;FATTURA;CC;000012;2010;2012;2
300;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;172;FATTURA;CC;000012;2010;2012;2
301;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;10814;FATTURA;CC;000012;2010;2012;2
302;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;306;FATTURA;CC;000012;2010;2012;2
303;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;20953;FATTURA;CC;000034;2011;2012;1
304;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;481;FATTURA;CC;000034;2011;2012;1
305;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;309;FATTURA;CC;000034;2011;2012;1
306;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;230;FATTURA;CC;000034;2011;2012;1
307;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;70;FATTURA;CC;000034;2011;2012;1
308;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;131;FATTURA;CC;000034;2011;2012;1
309;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;2164;FATTURA;DD;003026;2012;2012;0
310;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;91;FATTURA;DD;003026;2012;2012;0
311;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;250;FATTURA;DD;003026;2012;2012;0
312;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;196;FATTURA;DD;003026;2012;2012;0
313;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;273;FATTURA;DD;003026;2012;2012;0
314;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;43;FATTURA;DD;003026;2012;2012;0
315;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;48;FATTURA;DD;003026;2012;2012;0
316;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;217;FATTURA;DD;003026;2012;2012;0
317;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;281;FATTURA;DD;003026;2012;2012;0
318;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;14;DIREZ. RISORSE UMANE;1733;FATTURA;DD;003026;2012;2012;0
319;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;324;FATTURA;CC;000034;2011;2012;1
320;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;2335;FATTURA;CC;000034;2011;2012;1
321;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;1668;FATTURA;CC;000024;2012;2012;0
322;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;2450;FATTURA;CC;000024;2012;2012;0
323;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;170;FATTURA;CC;000024;2012;2012;0
324;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;10;FATTURA;CC;000024;2012;2012;0
325;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;881;FATTURA;CC;000024;2012;2012;0
326;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;240;FATTURA;CC;000024;2012;2012;0
327;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;1296;FATTURA;CC;000024;2012;2012;0
328;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;414;FATTURA;CC;000024;2012;2012;0
329;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;48;SERV.GEST. E MANUT. (EX);274;FATTURA;DD;010660;2011;2012;1
330;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;10;DIR.SERV.SOCIALI;9843;FATTURA;DD;003757;2012;2012;0
331;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;10;DIR.SERV.SOCIALI;118;FATTURA;DD;003757;2012;2012;0
332;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;10;DIR.SERV.SOCIALI;12940;FATTURA;DD;006467;2012;2012;0
333;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;10;DIR.SERV.SOCIALI;2055;FATTURA;DD;006467;2012;2012;0
334;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;10;DIR.SERV.SOCIALI;2252;FATTURA;DD;000364;2012;2012;0
335;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;10;DIR.SERV.SOCIALI;3294;FATTURA;DD;000364;2012;2012;0
336;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;10;DIR.SERV.SOCIALI;5017;FATTURA;DD;005870;2012;2012;0
337;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;48;SERV.GEST. E MANUT. (EX);959;FATTURA;DD;010660;2011;2012;1
338;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;48;SERV.GEST. E MANUT. (EX);274;FATTURA;DD;010660;2011;2012;1
339;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;48;SERV.GEST. E MANUT. (EX);898;FATTURA;DD;010660;2011;2012;1
340;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;48;SERV.GEST. E MANUT. (EX);137;FATTURA;DD;010660;2011;2012;1
341;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;15;DIREZ.AMBIENTE;76;FATTURA;DD;008900;2011;2012;1
342;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;15;DIREZ.AMBIENTE;53;FATTURA;DD;008900;2011;2012;1
343;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;15;DIREZ.AMBIENTE;112;FATTURA;DD;008900;2011;2012;1
344;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;15;DIREZ.AMBIENTE;166;FATTURA;DD;008900;2011;2012;1
345;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;15;DIREZ.AMBIENTE;355;FATTURA;DD;008900;2011;2012;1
346;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;40;FATTURA;CC;000012;2010;2012;2
347;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;88;FATTURA;CC;000012;2010;2012;2
348;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;584;FATTURA;CC;000012;2010;2012;2
349;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;225;FATTURA;CC;000012;2010;2012;2
350;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;415;FATTURA;CC;000012;2010;2012;2
351;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;159;FATTURA;DD;004714;2009;2012;3
352;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;159;FATTURA;CC;000025;2009;2012;3
353;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;191;FATTURA;CC;000025;2009;2012;3
354;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;295;FATTURA;CC;000025;2009;2012;3
355;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;1439;FATTURA;CC;000025;2009;2012;3
356;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;1494;FATTURA;CC;000025;2009;2012;3
357;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;2254;FATTURA;CC;000025;2009;2012;3
358;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;4;DIR.ATTIVITA'ECONOMICHE;159;FATTURA;DD;004714;2009;2012;3
359;04612810483;ASL DIP.AMM.NE E FINANZA - PAL.27AZIENDA SANITARIA FIRENZE;15;DIREZ.AMBIENTE;50;FATTURA;DD;008900;2011;2012;1
